seqid	len	gc	cov_/workspace/cflcyd/blobology/LsA2v1_scaffolds.fasta.clean.Manuka_Nuclear_gDNA_C3R0AACXX_GCCAAT_L003.bowtie2.bam	cov_/workspace/cflcyd/blobology/LsA2v1_scaffolds.fasta.clean.Manuka_Nuclear_gDNA_C3R0AACXX_GCCAAT_L004.bowtie2.bam	taxlevel_species	taxlevel_genus	taxlevel_order	taxlevel_phylum	taxlevel_superkingdom
LsA2v1_scaffold7633	2016	0.518353174603175	6.53373015873017	7.75049603174604	Leptosphaeria biglobosa	Leptosphaeria	Pleosporales	Ascomycota	Eukaryota
LsA2v1_scaffold5332	17188	0.696305757516211	9.26850127996279	8.89614847568072	Methylobacterium radiotolerans	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold7809	1860	0.372043010752688	36.5301075268821	33.6258064516133	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3125	17006	0.511673037341958	8.74538398212401	8.61913442314483	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9652	1244	0.483118971061093	11.3995176848874	14.2451768488746	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5612	5876	0.397066811515481	35.4639210347174	34.2208985704562	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold3809	11668	0.525067144136079	2.94334933150499	3.41600959890301	Sporisorium reilianum	Sporisorium	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold10779	1111	0.549054905490549	5.47344734473447	2.78217821782178	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9030	1355	0.552029520295203	4.95645756457564	4.65313653136531	Dichomitus squalens	Dichomitus	Polyporales	Basidiomycota	Eukaryota
LsA2v1_scaffold6564	3504	0.508561643835616	5.0947488584475	4.72888127853882	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold10805	1109	0.521190261496844	20.3624887285843	17.6753832281335	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12182	992	0.560483870967742	5.6320564516129	4.78427419354838	Baudoinia compniacensis	Baudoinia	Capnodiales	Ascomycota	Eukaryota
LsA2v1_scaffold137	924313	0.401946975234903	56.2160826469416	56.5781796854941	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold4641	7912	0.66582406471183	8.15141557128412	8.1924924165824	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold5317	5960	0.703488372093023	7.94110738255028	7.65083892617445	Sinorhizobium fredii	Sinorhizobium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold11993	1007	0.530287984111221	4.34657398212512	4.52830188679245	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12176	992	0.527217741935484	3.32762096774193	4.06754032258064	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4390	8757	0.400708005024552	40.2671006052307	40.553385862739	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold1360	72041	0.383651142053639	51.5975763801048	51.411890451259	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold11969	1009	0.591674925668979	2.70564915758176	5.31813676907829	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3509	13748	0.402054551895147	22.5000000000009	22.4702502182144	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold2905	22686	0.382119537920643	142.781451115209	142.969055805325	Allosyncarpia ternata	Allosyncarpia	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold9133	1332	0.704204204204204	7.48273273273273	5.7484984984985	Ustilago maydis	Ustilago	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold8825	1404	0.683048433048433	7.65384615384616	9.04131054131053	Methylobacterium nodulans	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold10609	1128	0.573581560283688	5.07801418439716	3.59751773049646	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12551	951	0.555205047318612	4.25446898002103	3.63932702418507	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11781	1024	0.51953125	4.5126953125	3.47265625	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold1822	62595	0.391636280765725	52.320600686941	53.3863247863095	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold2910	19676	0.532880495633351	3.14881073388897	2.95344582232159	Sporisorium reilianum	Sporisorium	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold11728	1027	0.700097370983447	4.83933787731256	6.75657254138266	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold11668	1032	0.558139534883721	2.49515503875969	5.91375968992249	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9263	1306	0.633996937212864	7.16232771822359	8.25803981623278	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9099	1342	0.570789865871833	5.63859910581222	7.04098360655738	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11288	1064	0.43515037593985	24.5451127819549	22.3543233082707	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold1947	42740	0.363246655360844	42.621127749194	43.7947356106839	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold10180	1175	0.519148936170213	6.37191489361702	5.75063829787234	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2608	24700	0.525773195876289	3.69611336032393	3.40607287449396	Sporisorium reilianum	Sporisorium	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold5269	6078	0.50751209574739	5.98650871997365	6.21569595261596	Metarhizium robertsii	Metarhizium	Hypocreales	Ascomycota	Eukaryota
LsA2v1_scaffold1108	87283	0.302801905295601	6.27842764341259	6.28195639471584	Ceratocystis cacaofunesta	Ceratocystis	Microascales	Ascomycota	Eukaryota
LsA2v1_scaffold12456	963	0.421599169262721	1377.47975077875	1406.65316718582	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9317	1299	0.499615088529638	6.094688221709	4.84603541185527	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5835	4720	0.506675143038779	10.4521186440678	13.3938559322033	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3929	21316	0.534564487458029	1.93347720022519	2.12188027772566	Pseudocercospora fijiensis	Pseudocercospora	Capnodiales	Ascomycota	Eukaryota
LsA2v1_scaffold2496	26551	0.55542719109384	3.06598621520841	2.83816052126093	Sporisorium reilianum	Sporisorium	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold7438	2242	0.523193577163247	5.17975022301516	5.80374665477252	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3220	16084	0.562830317726792	8.39946530713725	8.64250186520736	Hymenobacter sp. DG25B	Hymenobacter	Cytophagales	Bacteroidetes	Bacteria
LsA2v1_scaffold6065	4272	0.525983146067416	6.3293539325843	7.19264981273412	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold4477	8460	0.505317434740574	4.25910165484635	4.23912529550828	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4035	10434	0.50719246031746	14.0010542457352	14.0335441824805	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12038	1004	0.615537848605578	5.07868525896414	5.47908366533864	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold1369	68018	0.416089293358489	339.258563909732	339.618556852777	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4883	7133	0.35516115871073	26.0315435300711	27.2565540445811	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold7404	2296	0.526132404181185	3.59886759581881	5.60104529616724	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12613	940	0.712765957446808	10.1712765957447	10.9510638297872	Methylobacterium aquaticum	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold11464	1048	0.499045801526718	4.79198473282443	4.61164122137405	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4712	7661	0.647696123221512	6.54927555149456	7.54653439498756	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold11918	1013	0.496544916090819	5.26456071076012	2.38005923000987	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold10092	1186	0.518549747048904	5.36003372681281	3.5185497470489	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9831	1223	0.515944399018806	15.6058871627146	17.3630417007359	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6120	4168	0.505291005291005	3.72960652591172	2.65642994241843	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12567	947	0.543822597676874	4.26082365364308	4.70538542766631	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold10334	1157	0.600691443388073	4.26447709593777	4.8228176318064	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5403	5787	0.698807672369103	9.29237947122864	9.77933298773114	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold2357	55000	0.50819121229942	14.749436363637	15.009127272728	Cladophialophora psammophila	Cladophialophora	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold1083	93763	0.405972114305448	52.3007902904342	52.8259548009558	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold12626	938	0.73134328358209	10.3795309168443	15.1183368869936	Methylobacterium radiotolerans	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold9720	1236	0.507281553398058	4.03559870550161	6.46844660194174	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold8770	1417	0.556104446012703	4.78757939308397	4.64784756527875	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold7505	2149	0.488599348534202	6.30618892508144	5.79013494648674	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold10647	1125	0.502222222222222	11.7617777777778	12.0382222222222	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9970	1203	0.488778054862843	6.78304239401496	5.38985868661679	Fusarium graminearum	Fusarium	Hypocreales	Ascomycota	Eukaryota
LsA2v1_scaffold11878	1015	0.715270935960591	11.1064039408867	11.2275862068966	Methylocella silvestris	Methylocella	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold9064	1348	0.528189910979229	4.13946587537092	3.1379821958457	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5223	6175	0.519533527696793	3.65927125506074	3.86267206477734	Neurospora crassa	Neurospora	Sordariales	Ascomycota	Eukaryota
LsA2v1_scaffold2723	22576	0.681673306772908	4.53246810772504	3.95783132530126	Methylocella silvestris	Methylocella	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold5037	6646	0.44021485287249	459.405206139085	464.160246765028	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9343	1294	0.529366306027821	6.31452859350851	4.02318392581143	Sporisorium reilianum	Sporisorium	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold4175	9701	0.40707143593444	39.8147613648102	40.096587980623	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold11179	1073	0.511649580615098	5.05125815470643	3.40260950605778	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2973	28047	0.400135435085211	44.3987592255896	44.4270688487223	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold9832	1223	0.686835650040883	22.4080130825838	22.8381030253475	Methylobacterium aquaticum	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold10949	1097	0.583409298085688	4.19507748404741	3.20783956244303	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold10535	1136	0.695422535211268	6.32394366197183	5.78433098591549	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold4295	10702	0.382660265461734	98.5271911792074	97.1914595402617	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold1727	82967	0.512059098696281	22.775139513297	22.9436281895174	Exophiala dermatitidis	Exophiala	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold64	480916	0.397096529156113	59.6198047057125	59.8024353522267	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold9275	1304	0.511503067484663	4.1579754601227	5.47469325153375	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold741	277024	0.403140346342724	57.7612625619453	58.098998642572	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold1909	91151	0.511174658292056	3.20467136948566	3.35639762591729	Cladophialophora carrionii	Cladophialophora	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold5800	4806	0.403245942571785	32.4692051602172	34.6674989596343	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold1345	104043	0.394413258487036	58.7143777092453	58.7842718876141	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold323	216075	0.592920065100706	11.9422561610617	11.8897790119236	Hymenobacter sp. DG25B	Hymenobacter	Cytophagales	Bacteroidetes	Bacteria
LsA2v1_scaffold11559	1041	0.464937560038425	5.78962536023054	3.40826128722382	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold10516	1138	0.504393673110721	5.76889279437609	3.76977152899824	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold618	185566	0.414217863072943	298.164200336703	299.025252469058	Vitis vinifera	Vitis	Vitales	Streptophyta	Eukaryota
LsA2v1_scaffold11273	1065	0.377464788732394	98.1305164319252	91.1079812206575	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6942	2989	0.352291736366678	35.6259618601532	34.7547674807621	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12118	998	0.637274549098196	7.0931863727455	6.15731462925852	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9905	1212	0.332508250825083	6.59735973597359	7.79455445544553	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2644	23636	0.414463817022872	239.254653917813	244.660137079093	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9563	1259	0.480540111199365	2.82843526608419	5.44876886417792	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold7092	2763	0.598768356229275	3.74629026420557	3.63807455664133	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6720	3276	0.731074481074481	8.63858363858362	9.67948717948716	Bradyrhizobium sp. BTAi1	Bradyrhizobium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold6028	4329	0.467019740009629	5.32802032802031	5.25779625779624	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4971	6808	0.50537084398977	2.73061104582844	2.52276733254994	Pseudocercospora fijiensis	Pseudocercospora	Capnodiales	Ascomycota	Eukaryota
LsA2v1_scaffold9543	1263	0.718923198733175	8.97070467141726	9.17973079968329	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold1980	40063	0.392566521891069	56.076329780618	57.2413948032079	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold4062	10320	0.689147286821705	7.75562015503863	8.26550387596884	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold3985	10667	0.495009074410163	5.9645636073873	6.0848410987157	Cladophialophora psammophila	Cladophialophora	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold3279	17025	0.50740563784042	13.5261086637291	14.5524229074882	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold55	492653	0.492332927942939	11.3505672349558	11.3479934152491	Cyphellophora europaea	Cyphellophora	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold4746	7808	0.501793032786885	11.2188780737703	10.8160860655736	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3117	17099	0.36613475177305	38.0303526522012	38.1262062108889	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold10498	1139	0.506584723441615	4.77436347673398	4.65144863915715	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold7452	2221	0.527239981990095	4.42908599729851	5.46150382710491	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6048	4298	0.525482895043053	3.28385295486273	5.23476035365288	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold8683	1440	0.709722222222222	7.91041666666668	6.39097222222223	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold11251	1067	0.413308341143393	25.9390815370197	21.70946579194	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold875	150744	0.394804662952686	61.8231505068528	61.4185838242651	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold9539	1263	0.667458432304038	7.80126682501979	6.65637371338084	Kribbella flavida	Kribbella	Actinomycetales	Actinobacteria	Bacteria
LsA2v1_scaffold11113	1080	0.502777777777778	10.2861111111111	8.23518518518518	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold7357	2372	0.685919055649241	7.82799325463743	7.66146711635749	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold12399	969	0.426212590299278	528.269349845185	529.55933952527	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9783	1229	0.708706265256306	7.53051261187958	7.26200162733931	Mesorhizobium ciceri	Mesorhizobium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold1956	42308	0.399319154063987	34.5451451262137	34.7218965680215	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold11149	1076	0.572490706319703	4.48884758364313	4.14126394052045	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold110	387673	0.403229437628672	62.4495334983926	62.4803352307811	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold1515	61276	0.54241529105126	11.6312912069964	11.353384685683	Neofusicoccum parvum	Neofusicoccum	Botryosphaeriales	Ascomycota	Eukaryota
LsA2v1_scaffold11795	1023	0.545454545454545	4.97947214076246	5.59237536656891	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
